Fecha,Producto,Región,Ventas
2023-03-11,B,Oeste,302
2023-11-21,D,Centro,425
2023-05-05,D,Norte,163
2024-02-04,C,Este,227
2024-02-02,C,Norte,173
2024-08-18,C,Este,209
2024-04-23,A,Norte,249
2023-04-24,D,Sur,159
2023-05-13,A,Sur,165
2023-06-06,B,Este,176
2024-08-10,C,Norte,207
2023-08-24,B,Oeste,251
2024-05-04,D,Norte,124
2024-06-11,B,Norte,105
2023-09-16,D,Norte,111
2024-02-13,A,Centro,155
2024-01-10,A,Este,260
2024-03-01,A,Norte,253
2024-07-25,C,Este,265
2024-07-10,A,Sur,263
2023-12-02,C,Sur,247
2024-02-22,C,Sur,100
2024-04-07,A,Sur,340
2023-02-22,D,Norte,255
2024-06-22,D,Centro,107
2023-08-07,D,Centro,305
2024-10-16,D,Norte,106
2024-09-09,C,Este,79
2023-07-16,C,Norte,124
2024-08-26,A,Centro,224
2024-04-03,D,Norte,134
2023-12-25,D,Oeste,157
2023-09-16,B,Oeste,139
2023-07-23,A,Norte,222
2024-07-16,A,Este,218
2024-01-05,D,Centro,293
2024-07-03,B,Norte,109
2023-07-07,C,Norte,261
2024-03-12,D,Centro,238
2024-02-29,D,Centro,390
2024-06-12,C,Centro,222
2023-03-15,B,Oeste,237
2023-07-15,A,Oeste,126
2023-10-29,B,Este,200
2024-12-06,C,Centro,537
2024-06-23,C,Norte,221
2024-01-24,C,Este,264
2024-07-31,A,Este,261
2023-05-10,B,Este,185
2023-03-22,D,Este,303
2024-02-16,D,Oeste,128
2023-06-17,C,Centro,165
2024-06-24,B,Sur,212
2024-04-14,A,Norte,303
2024-03-26,D,Este,327
2024-07-29,D,Este,203
2023-06-24,D,Centro,237
2024-04-17,A,Sur,262
2023-02-16,B,Sur,218
2024-12-09,B,Oeste,189
2023-03-20,C,Centro,419
2024-10-08,D,Sur,146
2024-11-29,B,Este,360
2024-12-25,A,Centro,229
2023-03-05,A,Este,328
2023-06-25,C,Sur,203
2023-05-26,D,Norte,114
2024-05-15,B,Centro,136
2023-06-24,B,Norte,98
2024-03-03,C,Sur,244
2023-09-20,A,Centro,338
2024-10-03,C,Centro,127
2023-11-06,A,Este,367
2024-10-14,C,Oeste,214
2024-12-06,C,Sur,180
2023-12-03,A,Este,282
2024-01-31,C,Centro,142
2023-06-13,C,Centro,244
2023-04-26,A,Norte,166
2024-07-30,A,Centro,303
2023-09-19,D,Norte,123
2023-06-09,C,Norte,191
2023-05-03,A,Oeste,312
2024-08-22,D,Sur,154
2023-03-12,A,Norte,337
2023-03-19,C,Centro,401
2024-01-28,C,Norte,101
2024-04-10,D,Norte,280
2023-11-21,A,Este,297
2024-05-28,D,Este,253
2024-10-15,B,Este,148
2023-04-29,B,Sur,248
2024-07-19,B,Centro,189
2024-11-07,C,Oeste,418
2024-07-04,C,Norte,204
2024-02-15,C,Sur,239
2023-03-20,B,Oeste,268
2024-07-13,B,Sur,253
2023-11-29,D,Centro,399
2024-05-07,C,Sur,255
2024-10-25,B,Norte,242
2024-05-30,B,Oeste,290
2023-04-17,D,Este,218
2023-11-01,D,Centro,247
2024-10-09,A,Este,220
2023-12-07,A,Este,349
2023-05-31,D,Este,151
2024-02-03,D,Centro,357
2023-09-08,B,Norte,171
2023-01-28,A,Centro,200
2023-02-18,C,Este,223
2023-11-23,C,Oeste,332
2024-09-27,D,Oeste,220
2024-07-15,D,Este,156
2024-11-07,B,Sur,145
2023-12-31,D,Centro,450
2023-06-07,A,Este,148
2024-03-31,C,Sur,273
2024-05-09,D,Sur,106
2024-07-26,A,Sur,160
2023-07-01,B,Centro,347
2023-02-02,D,Norte,214
2024-12-12,B,Este,289
2024-02-28,B,Este,230
2023-07-24,A,Sur,265
2023-04-09,D,Sur,270
2024-07-11,D,Este,181
2023-02-06,B,Sur,162
2023-07-18,A,Sur,261
2023-07-01,D,Norte,139
2023-11-28,B,Oeste,429
2024-12-07,B,Centro,267
2024-10-15,D,Oeste,166
2023-03-31,D,Oeste,168
2024-02-27,C,Norte,223
2023-03-15,D,Norte,165
2023-12-25,B,Norte,448
2024-10-15,A,Este,159
2023-08-11,B,Este,145
2023-08-20,A,Este,177
2024-09-17,A,Oeste,198
2024-09-11,B,Este,157
2023-01-24,A,Oeste,187
2024-02-20,D,Norte,142
2023-11-26,D,Centro,423
2023-03-14,B,Centro,407
2024-03-15,C,Este,175
2024-04-13,C,Este,220
2023-06-17,A,Sur,117
2024-04-01,D,Centro,410
2023-10-06,A,Oeste,113
2023-12-29,C,Centro,318
2023-09-30,C,Norte,77
2024-07-05,A,Este,199
2024-07-17,B,Centro,239
2024-09-04,B,Este,144
2024-05-22,D,Sur,133
2023-06-11,C,Oeste,95
2024-03-16,C,Oeste,294
2023-06-23,C,Este,190
2023-03-31,C,Sur,203
2023-11-24,B,Centro,434
2023-10-08,C,Norte,229
2023-04-16,B,Sur,286
2024-09-21,B,Oeste,198
2024-09-02,D,Oeste,100
2023-03-16,D,Sur,321
2024-01-18,C,Este,232
2023-01-18,D,Oeste,225
2023-06-18,C,Sur,111
2023-01-31,C,Norte,190
2023-08-12,D,Centro,165
2023-04-21,C,Norte,196
2023-12-22,C,Centro,529
2023-09-26,D,Oeste,97
2023-10-28,D,Sur,268
2024-05-19,B,Norte,116
2023-02-23,A,Oeste,279
2023-11-19,D,Centro,317
2024-04-02,D,Oeste,307
2023-08-12,C,Oeste,101
2023-11-09,D,Este,444
2023-09-07,A,Centro,209
2023-02-22,D,Sur,99
2024-02-06,D,Norte,209
2023-05-08,C,Norte,152
2024-05-15,D,Este,101
2024-12-03,A,Este,468
2024-12-03,C,Norte,290
2024-07-03,C,Oeste,247
2024-04-22,D,Sur,285
2023-11-08,D,Oeste,279
2024-10-28,D,Oeste,174
2023-05-21,A,Norte,193
2023-08-25,A,Este,245
2024-11-02,C,Este,180
2023-06-11,B,Norte,166
2024-07-30,B,Este,235
2023-10-02,B,Norte,219
2024-01-21,A,Oeste,271
2023-05-30,B,Oeste,282
2023-01-05,C,Este,263
2023-08-02,C,Sur,136
2024-09-24,C,Oeste,91
2024-01-13,A,Este,265
2024-04-20,D,Centro,198
2023-09-07,C,Norte,152
2023-05-20,B,Oeste,138
2024-09-12,A,Centro,267
2024-01-24,B,Este,135
2024-06-06,B,Centro,186
2024-07-21,B,Oeste,146
2024-02-11,D,Centro,309
2023-06-13,C,Oeste,193
2023-05-09,A,Este,122
2024-11-13,A,Oeste,409
2024-01-21,A,Norte,301
2024-06-17,A,Norte,180
2024-02-26,A,Oeste,324
2023-05-02,C,Norte,214
2024-09-04,B,Oeste,228
2023-01-14,B,Centro,276
2024-01-16,C,Oeste,174
2023-04-17,B,Norte,308
2023-09-11,D,Oeste,84
2024-08-18,D,Este,152
2024-05-12,B,Sur,219
2024-12-05,D,Centro,547
2023-03-12,B,Oeste,223
2024-03-25,D,Sur,118
2024-07-11,D,Oeste,227
2023-02-04,C,Sur,118
2023-08-08,C,Norte,285
2023-03-29,C,Norte,224
2024-04-18,D,Norte,357
2024-07-22,C,Oeste,107
2024-10-01,D,Norte,278
2023-01-22,A,Oeste,125
2023-06-27,A,Centro,201
2023-08-17,D,Oeste,110
2023-03-16,D,Oeste,171
2024-07-14,D,Centro,179
2024-07-10,D,Este,114
2024-11-29,D,Centro,388
2024-06-01,B,Norte,103
2024-10-21,D,Centro,287
2024-11-01,D,Norte,222
2024-12-01,B,Oeste,436
2023-04-28,A,Este,382
2024-04-26,D,Norte,121
2024-02-20,D,Sur,190
2024-03-12,B,Oeste,150
2024-10-17,A,Norte,310
2023-01-18,A,Norte,146
2023-02-25,D,Centro,228
2023-03-31,B,Oeste,256
2024-12-04,A,Norte,471
2024-07-24,A,Norte,178
2023-07-21,A,Norte,300
2023-10-01,C,Oeste,165
2023-10-28,B,Norte,187
2024-08-09,A,Centro,258
2023-04-30,B,Sur,220
2023-11-19,B,Oeste,388
2023-08-10,D,Centro,382
2024-08-27,B,Norte,135
2023-07-13,A,Centro,371
2023-02-10,C,Centro,226
2024-06-01,B,Norte,219
2023-11-13,C,Este,218
2023-06-13,C,Sur,127
2023-06-02,A,Norte,142
2024-09-01,B,Norte,86
2023-08-03,A,Sur,158
2023-11-22,D,Este,315
2023-01-04,D,Este,299
2023-07-20,D,Sur,195
2023-04-04,B,Norte,274
2023-09-21,D,Sur,194
2023-06-16,B,Sur,84
2024-02-22,D,Centro,291
2023-08-29,A,Norte,160
2023-02-01,B,Este,250
2024-03-08,B,Oeste,134
2023-06-30,D,Oeste,176
2024-09-23,B,Este,176
2024-05-01,B,Sur,268
2023-08-13,C,Norte,119
2024-03-25,C,Este,169
2023-08-17,A,Oeste,162
2024-07-29,A,Centro,404
2023-05-29,B,Oeste,114
2023-05-05,B,Centro,335
2023-04-10,D,Oeste,172
2023-10-24,B,Sur,145
2023-03-14,D,Centro,371
2024-04-13,C,Este,248
2023-09-21,A,Oeste,134
2023-08-29,C,Sur,184
2023-08-07,B,Sur,115
2024-04-20,B,Este,228
2023-01-10,B,Este,183
2024-07-14,A,Oeste,189
2024-12-22,C,Oeste,226
2023-10-09,B,Norte,155
2024-08-10,B,Este,206
2023-12-06,A,Este,349
2023-11-26,D,Este,367
2024-03-19,B,Norte,343
2023-10-18,A,Norte,288
2023-02-05,D,Oeste,298
2024-10-17,B,Sur,108
2024-11-03,A,Centro,383
2024-05-12,C,Este,152
2023-10-31,D,Oeste,289
2024-07-10,C,Este,283
2023-07-25,A,Centro,427
2024-12-19,D,Norte,313
2023-03-05,A,Centro,494
2024-03-06,C,Norte,289
2024-06-25,A,Oeste,241
2024-12-18,C,Este,310
2024-09-29,B,Sur,156
2024-01-11,C,Oeste,208
2023-08-09,A,Oeste,266
2024-06-27,B,Sur,190
2023-07-13,B,Este,209
2023-10-16,C,Sur,123
2024-01-29,C,Centro,159
2023-09-01,C,Norte,224
2024-01-30,C,Centro,365
2024-06-30,D,Centro,300
2024-09-04,A,Centro,207
2024-05-28,A,Sur,135
2023-07-06,B,Este,140
2024-10-27,D,Centro,388
2023-10-15,C,Sur,227
2023-09-22,C,Norte,171
2023-12-29,B,Norte,243
2023-10-17,B,Centro,334
